date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2026-05-04,SKU0056,60.1,193.7,15.0,134.9
2026-05-11,SKU0056,203.8,0.0,15.0,134.9
2026-05-18,SKU0056,160.8,0.0,15.0,134.9
2026-05-25,SKU0056,120.8,193.7,15.0,134.9
2026-06-01,SKU0056,88.8,193.7,15.0,134.9
2026-06-08,SKU0056,227.5,0.0,15.0,134.9
2026-06-15,SKU0056,163.5,0.0,15.0,134.9
2026-06-22,SKU0056,98.5,193.7,15.0,134.9
2026-06-29,SKU0056,46.5,193.7,15.0,134.9
2026-07-06,SKU0056,197.3,0.0,15.0,134.9
2026-07-13,SKU0056,163.3,0.0,15.0,134.9
2024-08-05,SKU0057,205.0,0.0,10.0,118.4
2024-08-12,SKU0057,173.0,0.0,10.0,118.4
2024-08-19,SKU0057,131.0,0.0,10.0,118.4
2024-08-26,SKU0057,78.0,255.0,10.0,118.4
2024-09-02,SKU0057,280.0,0.0,10.0,118.4
2024-09-09,SKU0057,224.0,0.0,10.0,118.4
2024-09-16,SKU0057,165.0,0.0,10.0,118.4
2024-09-23,SKU0057,104.0,255.0,10.0,118.4
2024-09-30,SKU0057,297.0,0.0,10.0,118.4
2024-10-07,SKU0057,219.0,0.0,10.0,118.4
2024-10-14,SKU0057,123.0,0.0,10.0,118.4
2024-10-21,SKU0057,4.0,255.0,10.0,118.4
2024-10-28,SKU0057,150.0,0.0,10.0,118.4
2024-11-04,SKU0057,55.0,255.0,10.0,118.4
2024-11-11,SKU0057,241.0,0.0,10.0,118.4
2024-11-18,SKU0057,171.0,0.0,10.0,118.4
2024-11-25,SKU0057,71.0,255.0,10.0,118.4
2024-12-02,SKU0057,253.9,0.0,10.0,118.4
2024-12-09,SKU0057,180.9,0.0,10.0,118.4
2024-12-16,SKU0057,74.9,255.0,10.0,118.4
2024-12-23,SKU0057,203.9,0.0,10.0,118.4
2024-12-30,SKU0057,124.9,0.0,10.0,118.4
2025-01-06,SKU0057,84.9,255.0,10.0,118.4
2025-01-13,SKU0057,298.9,0.0,10.0,118.4
2025-01-20,SKU0057,244.9,0.0,10.0,118.4
2025-01-27,SKU0057,205.9,0.0,10.0,118.4
2025-02-03,SKU0057,170.9,0.0,10.0,118.4
2025-02-10,SKU0057,132.9,0.0,10.0,118.4
2025-02-17,SKU0057,87.9,255.0,10.0,118.4
2025-02-24,SKU0057,299.9,0.0,10.0,118.4
2025-03-03,SKU0057,245.9,0.0,10.0,118.4
2025-03-10,SKU0057,203.9,0.0,10.0,118.4
2025-03-17,SKU0057,154.9,0.0,10.0,118.4
2025-03-24,SKU0057,103.9,255.0,10.0,118.4
2025-03-31,SKU0057,301.9,0.0,10.0,118.4
2025-04-07,SKU0057,233.9,0.0,10.0,118.4
2025-04-14,SKU0057,184.9,0.0,10.0,118.4
2025-04-21,SKU0057,132.9,0.0,10.0,118.4
2025-04-28,SKU0057,83.9,255.0,10.0,118.4
2025-05-05,SKU0057,294.9,0.0,10.0,118.4
2025-05-12,SKU0057,234.9,0.0,10.0,118.4
2025-05-19,SKU0057,179.9,0.0,10.0,118.4
2025-05-26,SKU0057,135.9,0.0,10.0,118.4
2025-06-02,SKU0057,78.9,255.0,10.0,118.4
2025-06-09,SKU0057,275.9,0.0,10.0,118.4
2025-06-16,SKU0057,188.9,0.0,10.0,118.4
2025-06-23,SKU0057,125.9,0.0,10.0,118.4
2025-06-30,SKU0057,63.9,255.0,10.0,118.4
2025-07-07,SKU0057,262.9,0.0,10.0,118.4
2025-07-14,SKU0057,213.9,0.0,10.0,118.4
2025-07-21,SKU0057,152.9,0.0,10.0,118.4
2025-07-28,SKU0057,84.9,255.0,10.0,118.4
2025-08-04,SKU0057,287.9,0.0,10.0,118.4
2025-08-11,SKU0057,237.9,0.0,10.0,118.4
2025-08-18,SKU0057,185.9,0.0,10.0,118.4
2025-08-25,SKU0057,143.9,0.0,10.0,118.4
2025-09-01,SKU0057,89.9,255.0,10.0,118.4
2025-09-08,SKU0057,292.9,0.0,10.0,118.4
2025-09-15,SKU0057,241.9,0.0,10.0,118.4
2025-09-22,SKU0057,185.9,0.0,10.0,118.4
2025-09-29,SKU0057,128.9,0.0,10.0,118.4
2025-10-06,SKU0057,52.9,255.0,10.0,118.4
2025-10-13,SKU0057,191.8,0.0,10.0,118.4
2025-10-20,SKU0057,69.8,255.0,10.0,118.4
2025-10-27,SKU0057,210.8,0.0,10.0,118.4
2025-11-03,SKU0057,112.8,255.0,10.0,118.4
2025-11-10,SKU0057,292.8,0.0,10.0,118.4
2025-11-17,SKU0057,217.8,0.0,10.0,118.4
2025-11-24,SKU0057,107.8,255.0,10.0,118.4
2025-12-01,SKU0057,277.8,0.0,10.0,118.4
2025-12-08,SKU0057,208.8,0.0,10.0,118.4
2025-12-15,SKU0057,120.8,0.0,10.0,118.4
2025-12-22,SKU0057,5.8,255.0,10.0,118.4
2025-12-29,SKU0057,176.8,0.0,10.0,118.4
2026-01-05,SKU0057,137.8,0.0,10.0,118.4
2026-01-12,SKU0057,93.8,255.0,10.0,118.4
2026-01-19,SKU0057,283.8,0.0,10.0,118.4
2026-01-26,SKU0057,232.8,0.0,10.0,118.4
2026-02-02,SKU0057,184.8,0.0,10.0,118.4
2026-02-09,SKU0057,134.8,0.0,10.0,118.4
2026-02-16,SKU0057,71.8,255.0,10.0,118.4
2026-02-23,SKU0057,282.8,0.0,10.0,118.4
2026-03-02,SKU0057,214.8,0.0,10.0,118.4
2026-03-09,SKU0057,150.8,0.0,10.0,118.4
2026-03-16,SKU0057,93.8,255.0,10.0,118.4
2026-03-23,SKU0057,299.8,0.0,10.0,118.4
2026-03-30,SKU0057,251.8,0.0,10.0,118.4
2026-04-06,SKU0057,187.8,0.0,10.0,118.4
2026-04-13,SKU0057,127.8,0.0,10.0,118.4
2026-04-20,SKU0057,75.8,255.0,10.0,118.4
2026-04-27,SKU0057,274.8,0.0,10.0,118.4
2026-05-04,SKU0057,211.8,0.0,10.0,118.4
2026-05-11,SKU0057,162.8,0.0,10.0,118.4
2026-05-18,SKU0057,112.8,255.0,10.0,118.4
2026-05-25,SKU0057,314.8,0.0,10.0,118.4
2026-06-01,SKU0057,256.8,0.0,10.0,118.4
2026-06-08,SKU0057,196.8,0.0,10.0,118.4
2026-06-15,SKU0057,115.8,255.0,10.0,118.4
2026-06-22,SKU0057,287.7,0.0,10.0,118.4
2026-06-29,SKU0057,213.7,0.0,10.0,118.4
2026-07-06,SKU0057,154.7,0.0,10.0,118.4
2026-07-13,SKU0057,106.7,255.0,10.0,118.4
2026-05-25,SKU0058,150.0,0.0,13.0,112.9
2026-06-01,SKU0058,116.0,0.0,13.0,112.9
2026-06-08,SKU0058,62.0,187.0,13.0,112.9
2026-06-15,SKU0058,2.0,187.0,13.0,112.9
2026-06-22,SKU0058,140.0,0.0,13.0,112.9
2026-06-29,SKU0058,84.0,187.0,13.0,112.9
2026-07-06,SKU0058,46.0,187.0,13.0,112.9
2026-07-13,SKU0058,187.0,0.0,13.0,112.9
2024-07-22,SKU0059,195.7,251.7,45.0,525.9
2024-07-29,SKU0059,144.7,251.7,45.0,525.9
2024-08-05,SKU0059,93.7,251.7,45.0,525.9
2024-08-12,SKU0059,31.7,251.7,45.0,525.9
2024-08-19,SKU0059,0.0,251.7,45.0,525.9
2024-08-26,SKU0059,0.0,251.7,45.0,525.9
2024-09-02,SKU0059,200.7,251.7,45.0,525.9
2024-09-09,SKU0059,153.7,251.7,45.0,525.9
2024-09-16,SKU0059,106.7,251.7,45.0,525.9
2024-09-23,SKU0059,59.7,251.7,45.0,525.9
2024-09-30,SKU0059,0.0,251.7,45.0,525.9
2024-10-07,SKU0059,0.0,251.7,45.0,525.9
2024-10-14,SKU0059,136.7,251.7,45.0,525.9
2024-10-21,SKU0059,13.7,251.7,45.0,525.9
2024-10-28,SKU0059,0.0,251.7,45.0,525.9
2024-11-04,SKU0059,0.0,251.7,45.0,525.9
2024-11-11,SKU0059,0.0,251.7,45.0,525.9
2024-11-18,SKU0059,0.0,251.7,45.0,525.9
2024-11-25,SKU0059,138.7,251.7,45.0,525.9
2024-12-02,SKU0059,59.7,251.7,45.0,525.9
2024-12-09,SKU0059,0.0,251.7,45.0,525.9
2024-12-16,SKU0059,0.0,251.7,45.0,525.9
2024-12-23,SKU0059,0.0,251.7,45.0,525.9
2024-12-30,SKU0059,0.0,251.7,45.0,525.9
2025-01-06,SKU0059,209.7,251.7,45.0,525.9
2025-01-13,SKU0059,160.7,251.7,45.0,525.9
2025-01-20,SKU0059,111.7,251.7,45.0,525.9
2025-01-27,SKU0059,55.7,251.7,45.0,525.9
2025-02-03,SKU0059,15.7,251.7,45.0,525.9
2025-02-10,SKU0059,0.0,251.7,45.0,525.9
2025-02-17,SKU0059,196.7,251.7,45.0,525.9
2025-02-24,SKU0059,152.7,251.7,45.0,525.9
2025-03-03,SKU0059,99.7,251.7,45.0,525.9
2025-03-10,SKU0059,59.7,251.7,45.0,525.9
2025-03-17,SKU0059,5.7,251.7,45.0,525.9
2025-03-24,SKU0059,0.0,251.7,45.0,525.9
2025-03-31,SKU0059,201.7,251.7,45.0,525.9
2025-04-07,SKU0059,148.7,251.7,45.0,525.9
2025-04-14,SKU0059,96.7,251.7,45.0,525.9
2025-04-21,SKU0059,42.7,251.7,45.0,525.9
2025-04-28,SKU0059,0.0,251.7,45.0,525.9
2025-05-05,SKU0059,0.0,251.7,45.0,525.9
2025-05-12,SKU0059,198.7,251.7,45.0,525.9
2025-05-19,SKU0059,143.7,251.7,45.0,525.9
2025-05-26,SKU0059,79.7,251.7,45.0,525.9
2025-06-02,SKU0059,23.7,251.7,45.0,525.9
2025-06-09,SKU0059,0.0,251.7,45.0,525.9
2025-06-16,SKU0059,0.0,251.7,45.0,525.9
2025-06-23,SKU0059,168.7,251.7,45.0,525.9
2025-06-30,SKU0059,106.7,251.7,45.0,525.9
2025-07-07,SKU0059,59.7,251.7,45.0,525.9
2025-07-14,SKU0059,16.7,251.7,45.0,525.9
2025-07-21,SKU0059,0.0,251.7,45.0,525.9
2025-07-28,SKU0059,0.0,251.7,45.0,525.9
2025-08-04,SKU0059,195.7,251.7,45.0,525.9
2025-08-11,SKU0059,139.7,251.7,45.0,525.9
2025-08-18,SKU0059,91.7,251.7,45.0,525.9
2025-08-25,SKU0059,32.7,251.7,45.0,525.9
2025-09-01,SKU0059,0.0,251.7,45.0,525.9
2025-09-08,SKU0059,0.0,251.7,45.0,525.9
2025-09-15,SKU0059,191.7,251.7,45.0,525.9
2025-09-22,SKU0059,134.7,251.7,45.0,525.9
2025-09-29,SKU0059,62.7,251.7,45.0,525.9
2025-10-06,SKU0059,0.0,251.7,45.0,525.9
2025-10-13,SKU0059,0.0,251.7,45.0,525.9
2025-10-20,SKU0059,0.0,251.7,45.0,525.9
2025-10-27,SKU0059,133.7,251.7,45.0,525.9
2025-11-03,SKU0059,80.7,251.7,45.0,525.9
2025-11-10,SKU0059,11.7,251.7,45.0,525.9
2025-11-17,SKU0059,0.0,251.7,45.0,525.9
2025-11-24,SKU0059,0.0,251.7,45.0,525.9
2025-12-01,SKU0059,0.0,251.7,45.0,525.9
2025-12-08,SKU0059,180.7,251.7,45.0,525.9
2025-12-15,SKU0059,100.7,251.7,45.0,525.9
2025-12-22,SKU0059,0.0,251.7,45.0,525.9
2025-12-29,SKU0059,0.0,251.7,45.0,525.9
2026-01-05,SKU0059,0.0,251.7,45.0,525.9
2026-01-12,SKU0059,0.0,251.7,45.0,525.9
2026-01-19,SKU0059,216.7,251.7,45.0,525.9
2026-01-26,SKU0059,182.7,251.7,45.0,525.9
2026-02-02,SKU0059,140.7,251.7,45.0,525.9
2026-02-09,SKU0059,85.7,251.7,45.0,525.9
2026-02-16,SKU0059,32.7,251.7,45.0,525.9
2026-02-23,SKU0059,0.7,251.7,45.0,525.9
2026-03-02,SKU0059,197.5,251.7,45.0,525.9
2026-03-09,SKU0059,142.5,251.7,45.0,525.9
2026-03-16,SKU0059,90.5,251.7,45.0,525.9
2026-03-23,SKU0059,40.5,251.7,45.0,525.9
2026-03-30,SKU0059,0.0,251.7,45.0,525.9
2026-04-06,SKU0059,0.0,251.7,45.0,525.9
2026-04-13,SKU0059,198.7,251.7,45.0,525.9
2026-04-20,SKU0059,144.7,251.7,45.0,525.9
2026-04-27,SKU0059,91.7,251.7,45.0,525.9
2026-05-04,SKU0059,37.7,251.7,45.0,525.9
2026-05-11,SKU0059,0.0,251.7,45.0,525.9
2026-05-18,SKU0059,0.0,251.7,45.0,525.9
2026-05-25,SKU0059,193.7,251.7,45.0,525.9
2026-06-01,SKU0059,140.7,251.7,45.0,525.9
2026-06-08,SKU0059,88.7,251.7,45.0,525.9
2026-06-15,SKU0059,10.7,251.7,45.0,525.9
2026-06-22,SKU0059,0.0,251.7,45.0,525.9
2026-06-29,SKU0059,0.0,251.7,45.0,525.9
2026-07-06,SKU0059,203.7,251.7,45.0,525.9
2026-07-13,SKU0059,162.7,251.7,45.0,525.9
2024-07-29,SKU0060,105.4,138.4,23.0,147.8
2024-08-05,SKU0060,73.4,138.4,23.0,147.8
2024-08-12,SKU0060,48.4,138.4,23.0,147.8
2024-08-19,SKU0060,149.8,0.0,23.0,147.8
2024-08-26,SKU0060,125.8,138.4,23.0,147.8
2024-09-02,SKU0060,84.8,138.4,23.0,147.8
2024-09-09,SKU0060,52.8,138.4,23.0,147.8
2024-09-16,SKU0060,161.2,0.0,23.0,147.8
2024-09-23,SKU0060,137.2,138.4,23.0,147.8
2024-09-30,SKU0060,91.2,138.4,23.0,147.8
2024-10-07,SKU0060,58.2,138.4,23.0,147.8
2024-10-14,SKU0060,136.5,138.4,23.0,147.8
2024-10-21,SKU0060,96.5,138.4,23.0,147.8
2024-10-28,SKU0060,26.5,138.4,23.0,147.8
2024-11-04,SKU0060,116.9,138.4,23.0,147.8
2024-11-11,SKU0060,80.9,138.4,23.0,147.8
2024-11-18,SKU0060,53.9,138.4,23.0,147.8
2024-11-25,SKU0060,135.3,138.4,23.0,147.8
2024-12-02,SKU0060,86.3,138.4,23.0,147.8
2024-12-09,SKU0060,57.3,138.4,23.0,147.8
2024-12-16,SKU0060,148.7,0.0,23.0,147.8
2024-12-23,SKU0060,86.7,138.4,23.0,147.8
2024-12-30,SKU0060,39.7,138.4,23.0,147.8
2025-01-06,SKU0060,17.7,138.4,23.0,147.8
2025-01-13,SKU0060,128.1,138.4,23.0,147.8
2025-01-20,SKU0060,109.1,138.4,23.0,147.8
2025-01-27,SKU0060,86.1,138.4,23.0,147.8
2025-02-03,SKU0060,199.5,0.0,23.0,147.8
2025-02-10,SKU0060,182.5,0.0,23.0,147.8
2025-02-17,SKU0060,154.5,0.0,23.0,147.8
2025-02-24,SKU0060,131.5,138.4,23.0,147.8
2025-03-03,SKU0060,95.5,138.4,23.0,147.8
2025-03-10,SKU0060,60.5,138.4,23.0,147.8
2025-03-17,SKU0060,172.8,0.0,23.0,147.8
2025-03-24,SKU0060,145.8,138.4,23.0,147.8
2025-03-31,SKU0060,120.8,138.4,23.0,147.8
2025-04-07,SKU0060,92.8,138.4,23.0,147.8
2025-04-14,SKU0060,207.2,0.0,23.0,147.8
2025-04-21,SKU0060,176.2,0.0,23.0,147.8
2025-04-28,SKU0060,155.2,0.0,23.0,147.8
2025-05-05,SKU0060,121.2,138.4,23.0,147.8
2025-05-12,SKU0060,91.2,138.4,23.0,147.8
2025-05-19,SKU0060,64.2,138.4,23.0,147.8
2025-05-26,SKU0060,168.6,0.0,23.0,147.8
2025-06-02,SKU0060,140.6,138.4,23.0,147.8
2025-06-09,SKU0060,118.6,138.4,23.0,147.8
2025-06-16,SKU0060,64.6,138.4,23.0,147.8
2025-06-23,SKU0060,145.0,138.4,23.0,147.8
2025-06-30,SKU0060,115.0,138.4,23.0,147.8
2025-07-07,SKU0060,89.0,138.4,23.0,147.8
2025-07-14,SKU0060,199.4,0.0,23.0,147.8
2025-07-21,SKU0060,174.4,0.0,23.0,147.8
2025-07-28,SKU0060,149.4,0.0,23.0,147.8
2025-08-04,SKU0060,123.4,138.4,23.0,147.8
2025-08-11,SKU0060,88.4,138.4,23.0,147.8
2025-08-18,SKU0060,60.4,138.4,23.0,147.8
2025-08-25,SKU0060,165.8,0.0,23.0,147.8
2025-09-01,SKU0060,138.8,138.4,23.0,147.8
2025-09-08,SKU0060,103.8,138.4,23.0,147.8
2025-09-15,SKU0060,77.8,138.4,23.0,147.8
2025-09-22,SKU0060,180.2,0.0,23.0,147.8
2025-09-29,SKU0060,145.2,138.4,23.0,147.8
2025-10-06,SKU0060,106.2,138.4,23.0,147.8
2025-10-13,SKU0060,49.2,138.4,23.0,147.8
2025-10-20,SKU0060,124.5,138.4,23.0,147.8
2025-10-27,SKU0060,54.5,138.4,23.0,147.8
2025-11-03,SKU0060,10.5,138.4,23.0,147.8
2025-11-10,SKU0060,106.9,138.4,23.0,147.8
2025-11-17,SKU0060,69.9,138.4,23.0,147.8
2025-11-24,SKU0060,4.9,138.4,23.0,147.8
2025-12-01,SKU0060,85.3,138.4,23.0,147.8
2025-12-08,SKU0060,44.3,138.4,23.0,147.8
2025-12-15,SKU0060,0.3,138.4,23.0,147.8
2025-12-22,SKU0060,71.7,138.4,23.0,147.8
2025-12-29,SKU0060,18.7,138.4,23.0,147.8
2026-01-05,SKU0060,0.0,138.4,23.0,147.8
2026-01-12,SKU0060,113.4,138.4,23.0,147.8
2026-01-19,SKU0060,96.4,138.4,23.0,147.8
2026-01-26,SKU0060,73.4,138.4,23.0,147.8
2026-02-02,SKU0060,180.8,0.0,23.0,147.8
2026-02-09,SKU0060,158.8,0.0,23.0,147.8
2026-02-16,SKU0060,132.8,138.4,23.0,147.8
2026-02-23,SKU0060,111.8,138.4,23.0,147.8
2026-03-02,SKU0060,81.8,138.4,23.0,147.8
2026-03-09,SKU0060,199.2,0.0,23.0,147.8
2026-03-16,SKU0060,162.2,0.0,23.0,147.8
2026-03-23,SKU0060,126.2,138.4,23.0,147.8
2026-03-30,SKU0060,104.2,138.4,23.0,147.8
2026-04-06,SKU0060,75.2,138.4,23.0,147.8
2026-04-13,SKU0060,184.5,0.0,23.0,147.8
2026-04-20,SKU0060,165.5,0.0,23.0,147.8
2026-04-27,SKU0060,128.5,138.4,23.0,147.8
2026-05-04,SKU0060,94.5,138.4,23.0,147.8
2026-05-11,SKU0060,71.5,138.4,23.0,147.8
2026-05-18,SKU0060,181.9,0.0,23.0,147.8
2026-05-25,SKU0060,151.9,0.0,23.0,147.8
2026-06-01,SKU0060,123.9,138.4,23.0,147.8
2026-06-08,SKU0060,92.9,138.4,23.0,147.8
2026-06-15,SKU0060,37.9,138.4,23.0,147.8
2026-06-22,SKU0060,128.3,138.4,23.0,147.8
2026-06-29,SKU0060,91.3,138.4,23.0,147.8
2026-07-06,SKU0060,61.3,138.4,23.0,147.8
2026-07-13,SKU0060,167.7,0.0,23.0,147.8
2024-08-05,SKU0061,612.6,0.0,16.0,562.8
2024-08-12,SKU0061,464.6,757.6,16.0,562.8
2024-08-19,SKU0061,312.6,757.6,16.0,562.8
2024-08-26,SKU0061,923.2,0.0,16.0,562.8
2024-09-02,SKU0061,802.2,0.0,16.0,562.8
2024-09-09,SKU0061,640.2,0.0,16.0,562.8
2024-09-16,SKU0061,497.2,757.6,16.0,562.8
2024-09-23,SKU0061,326.2,757.6,16.0,562.8
2024-09-30,SKU0061,874.8,0.0,16.0,562.8
2024-10-07,SKU0061,705.8,0.0,16.0,562.8
2024-10-14,SKU0061,412.8,757.6,16.0,562.8
2024-10-21,SKU0061,111.8,757.6,16.0,562.8
2024-10-28,SKU0061,555.4,757.6,16.0,562.8
2024-11-04,SKU0061,317.4,757.6,16.0,562.8
2024-11-11,SKU0061,857.0,0.0,16.0,562.8
2024-11-18,SKU0061,654.0,0.0,16.0,562.8
2024-11-25,SKU0061,336.0,757.6,16.0,562.8
2024-12-02,SKU0061,171.0,757.6,16.0,562.8
2024-12-09,SKU0061,741.6,0.0,16.0,562.8
2024-12-16,SKU0061,472.6,757.6,16.0,562.8
2024-12-23,SKU0061,114.6,757.6,16.0,562.8
2024-12-30,SKU0061,623.1,0.0,16.0,562.8
2025-01-06,SKU0061,461.1,757.6,16.0,562.8
2025-01-13,SKU0061,358.1,757.6,16.0,562.8
2025-01-20,SKU0061,974.7,0.0,16.0,562.8
2025-01-27,SKU0061,861.7,0.0,16.0,562.8
2025-02-03,SKU0061,752.7,0.0,16.0,562.8
2025-02-10,SKU0061,627.7,0.0,16.0,562.8
2025-02-17,SKU0061,468.7,757.6,16.0,562.8
2025-02-24,SKU0061,371.7,757.6,16.0,562.8
2025-03-03,SKU0061,983.3,0.0,16.0,562.8
2025-03-10,SKU0061,867.3,0.0,16.0,562.8
2025-03-17,SKU0061,715.3,0.0,16.0,562.8
2025-03-24,SKU0061,570.3,0.0,16.0,562.8
2025-03-31,SKU0061,425.3,757.6,16.0,562.8
2025-04-07,SKU0061,253.3,757.6,16.0,562.8
2025-04-14,SKU0061,858.9,0.0,16.0,562.8
2025-04-21,SKU0061,729.9,0.0,16.0,562.8
2025-04-28,SKU0061,579.9,0.0,16.0,562.8
2025-05-05,SKU0061,414.9,757.6,16.0,562.8
2025-05-12,SKU0061,251.9,757.6,16.0,562.8
2025-05-19,SKU0061,851.5,0.0,16.0,562.8
2025-05-26,SKU0061,703.5,0.0,16.0,562.8
2025-06-02,SKU0061,557.5,757.6,16.0,562.8
2025-06-09,SKU0061,393.5,757.6,16.0,562.8
2025-06-16,SKU0061,897.1,0.0,16.0,562.8
2025-06-23,SKU0061,642.1,0.0,16.0,562.8
2025-06-30,SKU0061,465.1,757.6,16.0,562.8
2025-07-07,SKU0061,330.1,757.6,16.0,562.8
2025-07-14,SKU0061,930.7,0.0,16.0,562.8
2025-07-21,SKU0061,772.7,0.0,16.0,562.8
2025-07-28,SKU0061,595.7,0.0,16.0,562.8
2025-08-04,SKU0061,423.7,757.6,16.0,562.8
2025-08-11,SKU0061,254.7,757.6,16.0,562.8
2025-08-18,SKU0061,827.3,0.0,16.0,562.8
2025-08-25,SKU0061,667.3,0.0,16.0,562.8
2025-09-01,SKU0061,498.3,757.6,16.0,562.8
2025-09-08,SKU0061,339.3,757.6,16.0,562.8
2025-09-15,SKU0061,947.9,0.0,16.0,562.8
2025-09-22,SKU0061,774.9,0.0,16.0,562.8
2025-09-29,SKU0061,554.9,757.6,16.0,562.8
2025-10-06,SKU0061,409.9,757.6,16.0,562.8
2025-10-13,SKU0061,806.5,0.0,16.0,562.8
2025-10-20,SKU0061,445.5,757.6,16.0,562.8
2025-10-27,SKU0061,79.5,757.6,16.0,562.8
2025-11-03,SKU0061,575.1,0.0,16.0,562.8
2025-11-10,SKU0061,351.1,757.6,16.0,562.8
2025-11-17,SKU0061,127.1,757.6,16.0,562.8
2025-11-24,SKU0061,492.7,757.6,16.0,562.8
2025-12-01,SKU0061,266.7,757.6,16.0,562.8
2025-12-08,SKU0061,805.3,0.0,16.0,562.8
2025-12-15,SKU0061,541.3,757.6,16.0,562.8
2025-12-22,SKU0061,150.3,757.6,16.0,562.8
2025-12-29,SKU0061,652.8,0.0,16.0,562.8
2026-01-05,SKU0061,473.8,757.6,16.0,562.8
2026-01-12,SKU0061,321.8,757.6,16.0,562.8
2026-01-19,SKU0061,930.4,0.0,16.0,562.8
2026-01-26,SKU0061,795.4,0.0,16.0,562.8
2026-02-02,SKU0061,637.4,0.0,16.0,562.8
2026-02-09,SKU0061,511.4,757.6,16.0,562.8
2026-02-16,SKU0061,355.4,757.6,16.0,562.8
2026-02-23,SKU0061,981.0,0.0,16.0,562.8
2026-03-02,SKU0061,807.0,0.0,16.0,562.8
2026-03-09,SKU0061,632.0,0.0,16.0,562.8
2026-03-16,SKU0061,443.0,757.6,16.0,562.8
2026-03-23,SKU0061,251.0,757.6,16.0,562.8
2026-03-30,SKU0061,819.6,0.0,16.0,562.8
2026-04-06,SKU0061,647.6,0.0,16.0,562.8
2026-04-13,SKU0061,468.6,757.6,16.0,562.8
2026-04-20,SKU0061,293.6,757.6,16.0,562.8
2026-04-27,SKU0061,861.2,0.0,16.0,562.8
2026-05-04,SKU0061,661.2,0.0,16.0,562.8
2026-05-11,SKU0061,555.2,757.6,16.0,562.8
2026-05-18,SKU0061,384.2,757.6,16.0,562.8
2026-05-25,SKU0061,1008.8,0.0,16.0,562.8
2026-06-01,SKU0061,815.8,0.0,16.0,562.8
2026-06-08,SKU0061,632.8,0.0,16.0,562.8
2026-06-15,SKU0061,384.8,757.6,16.0,562.8
2026-06-22,SKU0061,98.8,757.6,16.0,562.8
2026-06-29,SKU0061,641.4,0.0,16.0,562.8
2026-07-06,SKU0061,430.4,757.6,16.0,562.8
2026-07-13,SKU0061,242.4,757.6,16.0,562.8
2026-02-09,SKU0062,12.2,0.0,15.0,8.5
2026-02-16,SKU0062,11.2,0.0,15.0,8.5
2026-02-23,SKU0062,9.2,0.0,15.0,8.5
2026-03-02,SKU0062,4.2,12.2,15.0,8.5
2026-03-09,SKU0062,3.2,12.2,15.0,8.5
2026-03-16,SKU0062,13.3,0.0,15.0,8.5
2026-03-23,SKU0062,11.3,0.0,15.0,8.5
2026-03-30,SKU0062,8.3,12.2,15.0,8.5
2026-04-06,SKU0062,5.3,12.2,15.0,8.5
2026-04-13,SKU0062,17.5,0.0,15.0,8.5
2026-04-20,SKU0062,15.5,0.0,15.0,8.5
2026-04-27,SKU0062,15.5,0.0,15.0,8.5
2026-05-04,SKU0062,10.5,0.0,15.0,8.5
2026-05-11,SKU0062,9.5,0.0,15.0,8.5
2026-05-18,SKU0062,3.5,12.2,15.0,8.5
2026-05-25,SKU0062,0.5,12.2,15.0,8.5
2026-06-01,SKU0062,6.7,12.2,15.0,8.5
2026-06-08,SKU0062,0.0,12.2,15.0,8.5
2026-06-15,SKU0062,7.2,12.2,15.0,8.5
2026-06-22,SKU0062,2.2,12.2,15.0,8.5
2026-06-29,SKU0062,13.3,0.0,15.0,8.5
2026-07-06,SKU0062,9.3,0.0,15.0,8.5
2026-07-13,SKU0062,1.3,12.2,15.0,8.5
2024-08-05,SKU0063,436.3,558.3,20.0,518.4
2024-08-12,SKU0063,336.3,558.3,20.0,518.4
2024-08-19,SKU0063,227.3,558.3,20.0,518.4
2024-08-26,SKU0063,663.7,0.0,20.0,518.4
2024-09-02,SKU0063,531.7,0.0,20.0,518.4
2024-09-09,SKU0063,431.7,558.3,20.0,518.4
2024-09-16,SKU0063,337.7,558.3,20.0,518.4
2024-09-23,SKU0063,227.7,558.3,20.0,518.4
2024-09-30,SKU0063,643.0,0.0,20.0,518.4
2024-10-07,SKU0063,503.0,558.3,20.0,518.4
2024-10-14,SKU0063,282.0,558.3,20.0,518.4
2024-10-21,SKU0063,37.0,558.3,20.0,518.4
2024-10-28,SKU0063,337.3,558.3,20.0,518.4
2024-11-04,SKU0063,172.3,558.3,20.0,518.4
2024-11-11,SKU0063,0.0,558.3,20.0,518.4
2024-11-18,SKU0063,408.3,558.3,20.0,518.4
2024-11-25,SKU0063,188.3,558.3,20.0,518.4
2024-12-02,SKU0063,28.3,558.3,20.0,518.4
2024-12-09,SKU0063,454.7,558.3,20.0,518.4
2024-12-16,SKU0063,237.7,558.3,20.0,518.4
2024-12-23,SKU0063,0.0,558.3,20.0,518.4
2024-12-30,SKU0063,389.3,558.3,20.0,518.4
2025-01-06,SKU0063,295.3,558.3,20.0,518.4
2025-01-13,SKU0063,206.3,558.3,20.0,518.4
2025-01-20,SKU0063,687.7,0.0,20.0,518.4
2025-01-27,SKU0063,579.7,0.0,20.0,518.4
2025-02-03,SKU0063,484.7,558.3,20.0,518.4
2025-02-10,SKU0063,392.7,558.3,20.0,518.4
